VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type 
2,2016-06-19 11:39:49,2016-06-19 11:47:20,N,1,-73.951324462890625,40.680526733398438,-73.971092224121094,40.693218231201172,1,2.27,9,0,0.5,1.96,0,,0.3,11.76,1,1
1,2016-06-27 07:39:47,2016-06-27 07:59:03,N,5,-73.859672546386719,40.752479553222656,-73.914230346679688,40.762004852294922,3,4.10,0,0,0,0,0,,0,0,2,2
2,2016-06-18 08:55:13,2016-06-18 09:03:55,N,1,-73.890968322753906,40.746509552001953,-73.881072998046875,40.767036437988281,1,2.32,10,0,0.5,0,0,,0.3,10.8,2,1
1,2016-06-18 12:29:56,2016-06-18 12:40:20,N,1,-73.869338989257813,40.733798980712891,-73.863006591796875,40.748908996582031,1,1.50,8,0,0.5,0,0,,0.3,8.8,2,1
2,2016-06-21 16:14:42,2016-06-21 16:39:55,N,1,-73.882064819335938,40.851661682128906,-73.925437927246094,40.827816009521484,1,3.75,18,1,0.5,3.96,0,,0.3,23.76,1,1
2,2016-06-28 22:25:00,2016-06-28 22:41:41,N,1,-73.844184875488281,40.721118927001953,-73.822738647460938,40.724014282226563,1,2.81,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,2016-06-06 08:43:46,2016-06-06 08:50:11,N,1,-73.960044860839844,40.808208465576172,-73.971878051757812,40.794120788574219,1,1.34,7,0,0.5,1.56,0,,0.3,9.36,1,1
1,2016-06-06 06:00:55,2016-06-06 06:08:04,N,1,-73.950538635253906,40.826370239257812,-73.961952209472656,40.802188873291016,1,2.10,8.5,0,0.5,0,0,,0.3,9.3,2,1
2,2016-06-28 16:24:50,2016-06-28 16:31:16,N,1,-73.983901977539062,40.664066314697266,-73.976509094238281,40.673294067382813,2,.99,6,1,0.5,0,0,,0.3,7.8,2,1
2,2016-06-25 03:02:38,2016-06-25 03:15:40,N,1,-73.955001831054687,40.804416656494141,-73.941307067871094,40.837520599365234,2,2.74,12,0.5,0.5,0,0,,0.3,13.3,2,1
1,2016-06-23 23:30:46,2016-06-23 23:58:42,N,1,-73.977592468261719,40.685134887695312,-73.912544250488281,40.778202056884766,1,10.50,31.5,0.5,0.5,3,0,,0.3,35.8,1,1
1,2016-06-06 10:15:20,2016-06-06 10:33:15,N,1,-73.943138122558594,40.680122375488281,-73.95782470703125,40.714160919189453,1,3.10,13.5,0,0.5,2,0,,0.3,16.3,1,1
1,2016-06-15 08:10:28,2016-06-15 09:03:52,N,1,-73.972625732421875,40.652587890625,-74.015632629394531,40.708267211914063,1,4.60,32.5,0,0.5,3.16,5.54,,0.3,42,1,1
2,2016-06-27 13:29:48,2016-06-28 07:40:03,N,1,-73.956558227539063,40.817462921142578,-73.940025329589844,40.800674438476562,1,2.04,11,0,0.5,2.36,0,,0.3,14.16,1,1
2,2016-06-28 19:56:46,2016-06-28 20:02:51,N,1,-73.937461853027344,40.813213348388672,-73.952033996582031,40.793205261230469,1,1.76,7,1,0.5,0,0,,0.3,8.8,2,1
2,2016-06-24 14:44:39,2016-06-24 14:52:06,N,1,-73.949333190917969,40.827770233154297,-73.940338134765625,40.841239929199219,1,1.07,6.5,0,0.5,1,0,,0.3,8.3,1,1
1,2016-06-13 00:21:20,2016-06-13 00:25:01,N,1,-73.861289978027344,40.833480834960937,-73.863616943359375,40.838512420654297,1,.40,4.5,0.5,0.5,1,0,,0.3,6.8,1,1
2,2016-06-30 15:03:33,2016-06-30 15:06:37,N,1,-73.951248168945312,40.791103363037109,-73.94183349609375,40.804302215576172,1,1.02,5,0,0.5,1.16,0,,0.3,6.96,1,1
2,2016-06-17 16:50:10,2016-06-17 17:00:11,N,1,-73.953475952148438,40.806972503662109,-73.941207885742188,40.819244384765625,1,1.21,8,1,0.5,1,0,,0.3,10.8,1,1
2,2016-06-28 09:08:44,2016-06-28 09:35:39,N,1,-73.949676513671875,40.680393218994141,-73.887489318847656,40.652183532714844,1,5.08,21,0,0.5,0,0,,0.3,21.8,2,1
2,2016-06-25 22:25:51,2016-06-25 22:29:50,N,1,-73.949165344238281,40.680408477783203,-73.943077087402344,40.687831878662109,1,.89,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2016-06-01 15:47:54,2016-06-01 15:59:32,N,1,-73.950569152832031,40.794948577880859,-73.958183288574219,40.778984069824219,1,1.31,9,0,0.5,1,0,,0.3,10.8,1,1
2,2016-06-22 12:15:05,2016-06-22 12:19:01,N,1,-73.953582763671875,40.790748596191406,-73.966629028320312,40.793521881103516,1,.85,5,0,0.5,0,0,,0.3,5.8,1,1
2,2016-06-24 19:56:36,2016-06-24 20:05:47,N,1,-73.981681823730469,40.666805267333984,-73.974372863769531,40.686313629150391,1,1.55,8,1,0.5,1.96,0,,0.3,11.76,1,1
2,2016-06-19 03:05:39,2016-06-19 03:10:32,N,1,-73.921615600585937,40.760177612304688,-73.907981872558594,40.762821197509766,1,1.07,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2016-06-03 12:10:45,2016-06-03 12:24:27,N,1,-73.952384948730469,40.792613983154297,-73.975212097167969,40.785366058349609,1,1.82,10.5,0,0.5,0,0,,0.3,11.3,2,1
2,2016-06-04 20:37:29,2016-06-04 20:45:24,N,1,-73.879852294921875,40.879776000976562,-73.893447875976563,40.871208190917969,1,1.55,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
1,2016-06-09 14:41:33,2016-06-09 14:49:03,N,1,-73.952247619628906,40.810497283935547,-73.944900512695313,40.807464599609375,1,.60,6.5,0,0.5,0,0,,0.3,7.3,2,1
2,2016-06-11 22:11:01,2016-06-11 22:15:26,N,1,-73.94769287109375,40.722736358642578,-73.954277038574219,40.730438232421875,1,.71,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2016-06-05 22:11:30,2016-06-05 22:31:40,N,1,-73.932205200195313,40.857578277587891,-73.998275756835938,40.754219055175781,1,8.71,27,0.5,0.5,4,0,,0.3,32.3,1,1
2,2016-06-20 15:41:45,2016-06-20 15:53:45,N,1,-73.975944519042969,40.683830261230469,-73.991218566894531,40.691623687744141,1,.98,8.5,0,0.5,0,0,,0.3,9.3,2,1
1,2016-06-24 00:07:19,2016-06-24 00:27:10,N,1,-73.951858520507813,40.689800262451172,-73.973594665527344,40.648422241210937,1,8.00,25,0.5,0.5,2,0,,0.3,28.3,1,1
2,2016-06-05 17:07:57,2016-06-05 17:14:19,N,1,-73.853790283203125,40.740928649902344,-73.864158630371094,40.731952667236328,1,1.11,6.5,0,0.5,0,0,,0.3,7.3,2,1
2,2016-06-27 20:01:24,2016-06-27 20:20:15,N,1,-73.904167175292969,40.741260528564453,-73.948333740234375,40.695526123046875,1,6.22,21,0.5,0.5,3.34,0,,0.3,25.64,1,1
2,2016-06-14 22:31:26,2016-06-14 22:36:20,N,1,-73.912338256835937,40.744110107421875,-73.891265869140625,40.745826721191406,1,1.14,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2016-06-25 00:30:43,2016-06-25 00:36:53,N,1,-73.842872619628906,40.840194702148438,-73.844566345214844,40.851325988769531,2,.90,6.5,0.5,0.5,0,0,,0.3,7.8,1,1
2,2016-06-24 15:15:23,2016-06-24 15:54:56,N,1,-73.991004943847656,40.692234039306641,-73.992904663085938,40.722766876220703,1,2.67,24,0,0.5,4.96,0,,0.3,29.76,1,1
1,2016-06-02 07:41:35,2016-06-02 07:48:55,N,1,-73.938751220703125,40.686195373535156,-73.933906555175781,40.669219970703125,1,1.40,7,0,0.5,0,0,,0.3,7.8,2,1
1,2016-06-26 22:27:30,2016-06-26 22:36:27,N,1,-73.938911437988281,40.805549621582031,-73.920578002929688,40.830314636230469,1,2.30,9.5,0.5,0.5,0,0,,0.3,10.8,1,1
1,2016-06-03 23:17:36,2016-06-03 23:38:39,N,1,-73.991783142089844,40.699851989746094,-73.957855224609375,40.656623840332031,2,6.60,22,0.5,0.5,0,0,,0.3,23.3,2,1
1,2016-06-19 18:43:04,2016-06-19 19:16:11,N,1,-73.985954284667969,40.673473358154297,-73.948234558105469,40.778514862060547,1,10.30,32.5,0,0.5,8.3,0,,0.3,41.6,1,1
2,2016-06-05 10:00:56,2016-06-05 10:05:53,N,1,-73.93658447265625,40.849567413330078,-73.936637878417969,40.830146789550781,1,1.65,7,0,0.5,0,0,,0.3,7.8,2,1
1,2016-06-14 18:51:09,2016-06-14 19:17:24,N,1,-73.874244689941406,40.735130310058594,-73.825439453125,40.704151153564453,1,3.70,19,1,0.5,5.2,0,,0.3,26,1,1
2,2016-06-05 19:21:39,2016-06-05 19:26:57,N,1,-73.923652648925781,40.754631042480469,-73.925071716308594,40.762374877929688,1,.87,5.5,0,0.5,1.26,0,,0.3,7.56,1,1
2,2016-06-01 17:33:51,2016-06-01 18:43:24,N,2,-73.948898315429687,40.81317138671875,-73.7821044921875,40.648693084716797,1,17.84,52,4.5,0.5,12.57,5.54,,0.3,75.41,1,1
2,2016-06-08 07:47:21,2016-06-08 07:57:42,N,1,-73.934501647949219,40.803203582763672,-73.95269775390625,40.814956665039063,1,1.45,8.5,0,0.5,0,0,,0.3,9.3,1,1
2,2016-06-21 12:54:46,2016-06-21 13:27:18,N,1,-73.935707092285156,40.847705841064453,-73.83941650390625,40.904022216796875,1,9.88,33,0,0.5,0,0,,0.3,33.8,2,1
2,2016-06-04 20:19:38,2016-06-04 20:32:20,N,1,-73.900703430175781,40.745838165283203,-73.875648498535156,40.745441436767578,1,1.89,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,2016-06-01 17:43:56,2016-06-01 18:13:44,N,1,-73.917709350585937,40.816272735595703,-73.861709594726562,40.768337249755859,2,7.47,25.5,1,0.5,6.57,5.54,,0.3,39.41,1,1
2,2016-06-07 12:59:47,2016-06-07 13:05:54,N,1,-73.945404052734375,40.818283081054687,-73.955635070800781,40.806766510009766,1,1.05,6,0,0.5,1.36,0,,0.3,8.16,1,1
1,2016-06-10 01:05:17,2016-06-10 01:12:33,N,1,-73.869140625,40.749160766601563,-73.875442504882812,40.726833343505859,1,2.00,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
1,2016-06-25 16:09:39,2016-06-25 16:35:35,N,1,-73.918937683105469,40.758953094482422,-73.964279174804688,40.710666656494141,2,7.50,25,0,0.5,0,0,,0.3,25.8,2,1
2,2016-06-05 10:17:22,2016-06-05 10:45:12,N,1,-73.953567504882813,40.690391540527344,-73.782958984375,40.643978118896484,1,11.49,34.5,0,0.5,8.82,0,,0.3,44.12,1,1
1,2016-06-19 09:22:47,2016-06-19 09:26:07,N,1,-73.911392211914062,40.775043487548828,-73.901878356933594,40.776432037353516,1,.70,4.5,0,0.5,1.05,0,,0.3,6.35,1,1
2,2016-06-21 16:18:55,2016-06-21 16:32:27,N,1,-73.944938659667969,40.692131042480469,-73.9559326171875,40.693927764892578,1,.82,9.5,1,0.5,50,0,,0.3,61.3,1,1
2,2016-06-08 08:56:04,2016-06-08 09:02:50,N,1,-73.951950073242188,40.67352294921875,-73.931449890136719,40.67510986328125,1,1.36,6.5,0,0.5,0,0,,0.3,9.25,1,1
2,2016-06-23 19:15:04,2016-06-23 19:28:25,N,1,-73.870048522949219,40.733566284179688,-73.854141235351563,40.697383880615234,2,2.81,12,1,0.5,0,0,,0.3,13.8,2,1
1,2016-06-30 23:47:43,2016-07-01 00:01:10,N,1,-73.990226745605469,40.680271148681641,-73.970069885253906,40.689258575439453,1,1.90,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,2016-06-03 20:10:16,2016-06-03 20:28:27,N,1,-73.829536437988281,40.713813781738281,-73.886245727539062,40.755535125732422,1,6.57,22,0.5,0.5,0,0,,0.3,23.3,2,1
2,2016-06-05 23:19:11,2016-06-05 23:21:13,N,1,-73.949615478515625,40.717208862304688,-73.951499938964844,40.723384857177734,2,.45,4,0.5,0.5,0,0,,0.3,5.3,2,1
1,2016-06-27 13:30:30,2016-06-27 13:43:20,N,1,-73.961898803710938,40.805625915527344,-73.938392639160156,40.837661743164063,2,2.50,11.5,0,0.5,0,0,,0.3,12.3,2,1
2,2016-06-14 06:58:12,2016-06-14 07:04:58,N,1,-73.95086669921875,40.794574737548828,-73.939048767089844,40.805171966552734,2,1.16,5.5,0,0.5,0,0,,0.3,6.3,2,1
2,2016-06-10 18:22:05,2016-06-10 18:36:05,N,1,-73.964859008789063,40.806861877441406,-73.96356201171875,40.774532318115234,1,3.03,12.5,1,0.5,0,0,,0.3,14.3,2,1
1,2016-06-16 19:47:22,2016-06-16 19:58:15,N,1,-73.992469787597656,40.689441680908203,-73.990875244140625,40.668830871582031,1,2.00,9.5,1,0.5,2.25,0,,0.3,13.55,1,1
1,2016-06-03 15:57:16,2016-06-03 16:03:02,N,1,-73.946800231933594,40.816577911376953,-73.935173034667969,40.813488006591797,1,.80,5.5,1,0.5,0,0,,0.3,7.3,2,1
2,2016-06-04 16:47:44,2016-06-04 16:52:40,N,1,-73.951118469238281,40.790920257568359,-73.939399719238281,40.805240631103516,1,1.22,6,0,0.5,1.36,0,,0.3,8.16,1,1
2,2016-06-25 16:31:28,2016-06-25 16:46:57,N,1,-73.964698791503906,40.715259552001953,-73.984321594238281,40.691642761230469,1,2.95,12.5,0,0.5,0,0,,0.3,13.3,2,1
2,2016-06-06 15:58:41,2016-06-06 16:09:25,N,1,-73.926765441894531,40.818508148193359,-73.95172119140625,40.827098846435547,1,1.44,9,0,0.5,0,0,,0.3,9.8,2,1
2,2016-06-11 22:56:23,2016-06-11 23:09:17,N,1,-73.950050354003906,40.717056274414063,-73.936599731445313,40.701957702636719,5,1.71,10,0.5,0.5,0,0,,0.3,11.3,2,1
2,2016-06-16 07:39:01,2016-06-16 08:11:29,N,1,-73.95611572265625,40.747348785400391,-73.977798461914063,40.763236999511719,1,3.56,21,0,0.5,4.36,0,,0.3,26.16,1,1
2,2016-06-15 12:16:29,2016-06-15 12:30:00,N,1,-73.941230773925781,40.787971496582031,-73.939491271972656,40.815837860107422,1,2.36,11.5,0,0.5,0,0,,0.3,12.3,2,1
2,2016-06-30 14:56:16,2016-06-30 15:06:48,N,1,-73.919639587402344,40.74310302734375,-73.925483703613281,40.761627197265625,1,1.73,8.5,0,0.5,2.32,0,,0.3,11.62,1,1
2,2016-06-06 12:31:14,2016-06-06 12:45:00,N,1,-73.945198059082031,40.746898651123047,-73.931289672851563,40.774082183837891,1,2.50,11,0,0.5,2.95,0,,0.3,14.75,1,1
2,2016-06-05 04:33:40,2016-06-05 04:56:26,N,1,-73.923545837402344,40.706958770751953,-73.988121032714844,40.732959747314453,1,5.36,20.5,0.5,0.5,4.36,0,,0.3,26.16,1,1
2,2016-06-11 23:43:55,2016-06-11 23:53:35,N,1,-73.95623779296875,40.675506591796875,-73.944816589355469,40.686885833740234,1,1.58,8.5,0.5,0.5,1.96,0,,0.3,11.76,1,1
1,2016-06-04 23:50:25,2016-06-05 00:10:48,N,1,-73.957763671875,40.717689514160156,-73.953941345214844,40.673809051513672,2,3.70,15.5,0.5,0.5,3.35,0,,0.3,20.15,1,1
2,2016-06-25 11:24:20,2016-06-25 11:40:55,N,1,-73.920372009277344,40.757312774658203,-73.877342224121094,40.737125396728516,1,3.68,15,0,0.5,3.95,0,,0.3,19.75,1,1
2,2016-06-24 18:23:08,2016-06-24 18:27:21,N,1,-73.925750732421875,40.761550903320313,-73.935165405273437,40.752815246582031,1,.94,5,1,0.5,0.68,0,,0.3,7.48,1,1
2,2016-06-19 11:17:09,2016-06-19 11:40:23,N,1,-73.954902648925781,40.734226226806641,-74.000106811523438,40.722034454345703,6,6.51,23,0,0.5,4.76,0,,0.3,28.56,1,1
2,2016-06-24 12:44:34,2016-06-24 12:47:41,N,1,-73.992683410644531,40.683551788330078,-73.999794006347656,40.683403015136719,5,.50,4,0,0.5,1.44,0,,0.3,6.24,1,1
1,2016-06-02 08:31:33,2016-06-02 08:59:49,N,1,-73.952934265136719,40.727493286132812,-73.991714477539062,40.713222503662109,1,4.00,19,0,0.5,3.95,0,,0.3,23.75,1,1
2,2016-06-08 01:04:24,2016-06-08 01:06:05,N,1,-73.966178894042969,40.804630279541016,-73.96044921875,40.812461853027344,1,.62,4,0.5,0.5,0.75,0,,0.3,6.05,1,1
2,2016-06-26 14:37:25,2016-06-26 14:44:00,N,1,-73.955360412597656,40.804393768310547,-73.942214965820313,40.812156677246094,1,1.01,6.5,0,0.5,0,0,,0.3,7.3,2,1
2,2016-06-23 18:17:59,2016-06-23 18:38:19,N,1,-73.939865112304688,40.805248260498047,-73.974441528320312,40.791110992431641,1,2.99,15,1,0.5,3.36,0,,0.3,20.16,1,1
1,2016-06-16 20:27:24,2016-06-16 20:47:42,N,1,-73.989555358886719,40.691051483154297,-73.963752746582031,40.717926025390625,1,4.90,18.5,0.5,0.5,4,0,,0.3,23.8,1,1
2,2016-06-22 20:57:49,2016-06-22 20:59:52,N,1,-73.890968322753906,40.746574401855469,-73.895538330078125,40.742702484130859,6,.49,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
2,2016-06-26 02:07:24,2016-06-26 02:16:59,N,1,-73.918960571289063,40.742961883544922,-73.893173217773437,40.733371734619141,2,2.04,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,2016-06-06 12:01:39,2016-06-06 12:14:56,N,1,-73.995773315429688,40.682476043701172,-73.972282409667969,40.674404144287109,1,1.70,10,0,0.5,0,0,,0.3,10.8,1,1
2,2016-06-24 23:57:25,2016-06-25 00:19:30,N,1,-73.956146240234375,40.721298217773438,-73.864067077636719,40.733100891113281,1,6.37,22.5,0.5,0.5,0,0,,0.3,23.8,2,1
2,2016-06-10 18:40:46,2016-06-10 18:57:08,N,1,-73.916976928710938,40.761486053466797,-73.941238403320312,40.755329132080078,1,1.81,11.5,1,0.5,0,0,,0.3,13.3,2,1
2,2016-06-16 16:44:08,2016-06-16 17:38:35,N,1,-73.80780029296875,40.700412750244141,-73.9835205078125,40.742328643798828,1,12.71,46.5,1,0.5,0,5.54,,0.3,53.84,2,1
1,2016-06-23 12:23:17,2016-06-23 12:30:27,N,1,-73.956466674804688,40.813285827636719,-73.943595886230469,40.802742004394531,1,1.10,6.5,0,0.5,0,0,,0.3,7.3,2,1
2,2016-06-12 09:48:52,2016-06-12 09:53:44,N,1,-73.946754455566406,40.811386108398438,-73.949821472167969,40.802051544189453,2,.71,5.5,0,0.5,0,0,,0.3,6.3,2,1
1,2016-06-01 18:20:59,2016-06-01 18:23:20,N,1,-73.944541931152344,40.819503784179687,-73.946395874023437,40.816436767578125,1,.20,3.5,1,0.5,0,0,,0.3,5.3,2,1
1,2016-06-18 17:09:26,2016-06-18 17:32:17,N,1,-73.938095092773437,40.792324066162109,-73.974723815917969,40.752567291259766,1,5.70,20,0,0.5,3.2,0,,0.3,24,1,1
2,2016-06-04 22:49:03,2016-06-04 22:57:04,N,1,-73.97357177734375,40.686000823974609,-73.947799682617188,40.687339782714844,2,1.45,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2016-06-06 00:27:15,2016-06-06 00:47:26,N,1,-73.966567993164063,40.683486938476563,-73.946632385253906,40.725246429443359,1,4.65,17.5,0.5,0.5,5.64,0,,0.3,24.44,1,1
2,2016-06-01 14:22:34,2016-06-01 15:02:04,N,1,-73.952674865722656,40.810569763183594,-73.885963439941406,40.772308349609375,1,6.24,30,0,0.5,0,0,,0.3,30.8,2,1
2,2016-06-03 21:02:16,2016-06-03 21:07:26,N,1,-73.941047668457031,40.80523681640625,-73.939552307128906,40.815822601318359,1,.95,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2016-06-20 15:51:50,2016-06-20 15:56:22,N,5,-73.821563720703125,40.75665283203125,-73.822891235351562,40.757900238037109,1,.97,15,0,0,0,0,,0,15,2,2
1,2016-06-27 14:16:48,2016-06-27 14:22:48,N,1,-73.910247802734375,40.874423980712891,-73.924583435058594,40.864162445068359,1,1.20,6.5,0.5,0.5,0,0,,0.3,7.8,1,1
2,2016-06-13 21:10:12,2016-06-13 21:18:45,N,1,-73.939918518066406,40.798221588134766,-73.911277770996094,40.815441131591797,1,2.33,9,0.5,0.5,1,0,,0.3,11.3,1,1
2,2016-06-08 08:56:13,2016-06-08 08:59:17,N,1,-73.992584228515625,40.689315795898438,-73.996665954589844,40.680751800537109,1,.50,4,0,0.5,0,0,,0.3,4.8,2,1
2,2016-06-08 03:50:56,2016-06-08 03:56:37,N,1,-73.952720642089844,40.823375701904297,-73.956192016601563,40.799831390380859,2,1.91,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2016-06-27 07:07:43,2016-06-27 07:15:41,N,1,-73.916885375976563,40.878658294677734,-73.919593811035156,40.868255615234375,1,1.80,8,0,0.5,3,0,,0.3,11.8,1,1
1,2016-06-25 13:26:22,2016-06-25 13:56:43,N,1,-73.994361877441406,40.685550689697266,-73.984588623046875,40.728683471679688,1,5.80,23.5,0,0.5,3,0,,0.3,27.3,1,1
1,2016-06-22 18:48:07,2016-06-22 18:55:59,N,1,-73.977729797363281,40.684467315673828,-73.979156494140625,40.694694519042969,1,.90,6.5,1,0.5,0,0,,0.3,8.3,2,1
2,2016-06-14 15:19:07,2016-06-14 15:33:24,N,1,-73.922988891601563,40.826026916503906,-73.902870178222656,40.853408813476562,1,2.83,12,0,0.5,0,0,,0.3,12.8,2,1
1,2016-06-14 01:01:39,2016-06-14 01:04:30,N,1,-73.965438842773438,40.713607788085937,-73.960067749023438,40.718368530273437,2,.50,4,0.5,0.5,1.55,0,,0.3,6.85,1,1
2,2016-06-19 02:15:15,2016-06-19 02:36:47,N,1,-73.974632263183594,40.680248260498047,-73.933441162109375,40.713756561279297,1,4.89,19,0.5,0.5,0,0,,0.3,20.3,2,1
2,2016-06-14 12:05:28,2016-06-14 12:13:40,N,1,-73.978202819824219,40.684627532958984,-73.990325927734375,40.672428131103516,1,1.18,7.5,0,0.5,0,0,,0.3,8.3,2,1
2,2016-06-06 00:51:10,2016-06-06 01:10:47,N,1,-73.910049438476562,40.775703430175781,-73.98211669921875,40.767940521240234,1,5.23,18,0.5,0.5,9,0,,0.3,28.3,1,1
2,2016-06-03 13:13:25,2016-06-03 13:25:31,N,1,-73.829437255859375,40.713581085205078,-73.805564880371094,40.731678009033203,1,2.68,11,0,0.5,0,0,,0.3,11.8,2,1
1,2016-06-21 13:48:39,2016-06-21 14:18:29,N,1,-73.976181030273438,40.684806823730469,-73.915626525878906,40.696094512939453,1,4.20,20.5,0,0.5,0,0,,0.3,21.3,2,1
1,2016-06-15 04:32:07,2016-06-15 04:48:20,N,1,-73.885581970214844,40.748043060302734,-73.810997009277344,40.758350372314453,1,7.30,22.5,0.5,0.5,0,0,,0.3,23.8,3,1
2,2016-06-22 15:49:32,2016-06-22 15:53:33,N,2,-73.813575744628906,40.697124481201172,-73.807868957519531,40.701530456542969,1,.52,52,0,0.5,0,0,,0.3,52.8,2,1
2,2016-06-03 09:08:56,2016-06-03 09:21:50,N,1,-73.94873046875,40.801708221435547,-73.962364196777344,40.804878234863281,1,1.08,9.5,0,0.5,0,0,,0.3,10.3,2,1
2,2016-06-13 19:31:59,2016-06-13 19:35:41,N,1,-73.956840515136719,40.716651916503906,-73.965705871582031,40.710670471191406,1,.74,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2016-06-18 03:07:14,2016-06-18 03:29:55,N,1,-73.88525390625,40.745822906494141,-73.925384521484375,40.696830749511719,1,6.74,23.5,0.5,0.5,0,0,,0.3,24.8,2,1
2,2016-06-01 09:02:28,2016-06-01 09:11:28,N,1,-73.955329895019531,40.804550170898437,-73.958290100097656,40.817935943603516,1,1.21,7.5,0,0.5,0,0,,0.3,8.3,1,1
2,2016-06-11 14:38:46,2016-06-11 14:52:24,N,1,-73.989013671875,40.669609069824219,-74.024826049804688,40.629856109619141,3,4.47,15.5,0,0.5,4.08,0,,0.3,20.38,1,1
2,2016-06-03 23:08:39,2016-06-03 23:28:53,N,5,-73.994720458984375,40.703643798828125,-73.974929809570313,40.758796691894531,2,6.91,35,0,0,0,0,,0,35,2,2
2,2016-06-25 19:43:51,2016-06-25 19:49:44,N,1,-73.980873107910156,40.675800323486328,-73.993759155273438,40.661098480224609,1,1.21,6.5,0,0.5,2.19,0,,0.3,9.49,1,1
1,2016-06-06 08:20:14,2016-06-06 08:45:10,N,1,-73.877403259277344,40.733169555664063,-73.945831298828125,40.750362396240234,1,5.70,21.5,0,0.5,4.45,0,,0.3,26.75,1,1
1,2016-06-11 08:28:25,2016-06-11 08:29:34,N,1,-73.911514282226562,40.827667236328125,-73.915809631347656,40.829078674316406,1,.30,3,0,0.5,0,0,,0.3,3.8,2,1
2,2016-06-12 04:23:48,2016-06-12 04:34:54,N,1,-73.95367431640625,40.710601806640625,-73.941436767578125,40.684314727783203,1,2.31,10,0.5,0.5,0,0,,0.3,11.3,2,1
2,2016-06-22 21:28:07,2016-06-22 21:33:08,N,1,-73.975318908691406,40.686733245849609,-73.958770751953125,40.682945251464844,1,1.02,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2016-06-28 02:22:26,2016-06-28 02:34:57,N,1,-73.952888488769531,40.673698425292969,-73.986419677734375,40.669113159179687,1,2.59,11,0.5,0.5,0,0,,0.3,12.3,2,1
2,2016-06-29 20:51:28,2016-06-29 20:57:21,N,1,-73.90338134765625,40.746212005615234,-73.918807983398438,40.756629943847656,5,1.51,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2016-06-19 17:33:08,2016-06-19 17:53:28,N,1,-73.982040405273438,40.670173645019531,-73.945213317871094,40.71441650390625,1,4.86,18.5,0,0.5,3.86,0,,0.3,23.16,1,1
2,2016-06-05 09:47:34,2016-06-05 10:01:29,N,1,-74.0030517578125,40.577247619628906,-74.004058837890625,40.602878570556641,1,3.06,13,0,0.5,2.76,0,,0.3,16.56,1,1
2,2016-06-05 02:49:06,2016-06-05 02:55:36,N,1,-73.83172607421875,40.714981079101562,-73.819786071777344,40.717884063720703,1,1.44,7.5,0.5,0.5,0,0,,0.3,8.8,1,1
2,2016-06-19 02:25:56,2016-06-19 02:37:57,N,1,-73.952919006347656,40.713985443115234,-73.987396240234375,40.716087341308594,1,2.86,12,0.5,0.5,1,0,,0.3,14.3,1,1
2,2016-06-03 06:40:31,2016-06-03 06:46:56,N,1,-73.928642272949219,40.763519287109375,-73.913619995117188,40.756446838378906,1,.81,6,0,0.5,0,0,,0.3,6.8,2,1
1,2016-06-16 09:40:07,2016-06-16 09:51:37,N,1,-73.953720092773438,40.728908538818359,-73.923042297363281,40.740409851074219,1,1.90,9.5,0,0.5,2.05,0,,0.3,12.35,1,1
1,2016-06-13 10:14:39,2016-06-13 10:30:09,N,1,-73.992439270019531,40.689651489257813,-74.01141357421875,40.648532867431641,1,3.30,13,0,0.5,0,0,,0,13.5,2,1
2,2016-06-02 21:39:17,2016-06-02 21:43:12,N,1,-73.950767517089844,40.723861694335938,-73.954818725585937,40.733711242675781,2,.72,4.5,0.5,0.5,1.16,0,,0.3,6.96,1,1
2,2016-06-08 21:17:14,2016-06-08 21:36:12,N,1,-73.952407836914062,40.789760589599609,-73.977279663085938,40.754093170166016,5,3.20,15,0.5,0.5,0,0,,0.3,16.3,2,1
2,2016-06-06 15:02:37,2016-06-06 15:09:59,N,1,-73.9906005859375,40.702548980712891,-73.992828369140625,40.701026916503906,1,.67,5.5,0,0.5,0,0,,0.3,6.3,2,1
